Date,C BLK WEST PHASE 1,D Block water medical,E BLOCK WATER,J BLOCK WATER,K BLOCK WATER,L BLOCK WATER,Main Site Water Meter,South Site Water,K Block Water
25/02/2022 00:00,27,1.7,0.8,3.922047739,25.7,26.5,126.92,222,25.7
26/02/2022 00:00,4,3.390059363,2.497239264,3.922047739,2,14.5,71.32,143,2
27/02/2022 00:00,9,0.1,2.497239264,3.922047739,2,18.5,80.2,165,2
28/02/2022 00:00,22,2,3.1,3.922047739,23.8,28.5,134.16,222,23.8
01/03/2022 00:00,25,2.4,1.4,3.922047739,31.5,30,141.6,231,31.5
02/03/2022 00:00,37,2.9,0.8,3.922047739,33.4,27.5,145.76,244,33.4
03/03/2022 00:00,22,2.8,1,3.922047739,25.7,28.5,133.52,222,25.7
04/03/2022 00:00,30,1.6,0.7,3.922047739,22.5,25,121.04,223,22.5
05/03/2022 00:00,6,0.1,2.497239264,3.922047739,15.8,15.5,80.68,157,15.8
06/03/2022 00:00,7,3.390059363,2.497239264,3.922047739,3.4,17.5,80.36,156,3.4
07/03/2022 00:00,26,1.8,0.9,3.922047739,30.3,26.5,145.24,235,30.3
08/03/2022 00:00,12,0.7,0.1,3.922047739,6.2,7.5,61.08,104,6.2
11/03/2022 00:00,17,1.6,0.4,3.922047739,22.2,18,72.36,130,22.2
12/03/2022 00:00,79.75487805,0.2,2.497239264,3.922047739,4,16,73.12,138,4
13/03/2022 00:00,6,3.390059363,2.497239264,3.922047739,5,18,82.12,155,5
14/03/2022 00:00,21,2.8,1,3.922047739,14.4,26.5,121.04,211,14.4
15/03/2022 00:00,22,2.3,0.9,3.922047739,33,28.5,148.72,239,33
16/03/2022 00:00,27,2.1,0.5,3.922047739,46.4,21.5,162.64,258,46.4
17/03/2022 00:00,36,2.3,0.6,3.922047739,33.4,37,157.56,252,33.4
18/03/2022 00:00,19,2,0.5,3.922047739,14.7,26,108.96,206,14.7
19/03/2022 00:00,79.75487805,0.1,0.1,3.922047739,23.1,16.5,91.84,163,23.1
20/03/2022 00:00,79.75487805,0.1,2.497239264,3.922047739,3.5,16.5,95.76,177,3.5
21/03/2022 00:00,16,2.7,1.1,3.922047739,25.2,31,120.2,211,25.2
22/03/2022 00:00,21,3,0.8,3.922047739,35.8,29.5,132.6,219,35.8
23/03/2022 00:00,32,2.2,0.9,3.922047739,22.8,27.5,166.68,262,22.8
24/03/2022 00:00,31,2.8,0.6,3.922047739,19,31.5,161.12,256,19
25/03/2022 00:00,33,2.3,1,3.922047739,23.9,25.5,127.68,231,23.9
26/03/2022 00:00,79.75487805,3.390059363,0.1,3.922047739,5.5,17,74.28,143,5.5
27/03/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,3.4,17,71.56,147,3.4
28/03/2022 00:00,23,2.2,1,3.922047739,16.8,29.5,118,187,16.8
29/03/2022 00:00,23,1.4,2.497239264,3.922047739,14.5,14,80.44,204.4792624,14.5
31/03/2022 00:00,10,0.9,0.6,3.922047739,10.6,13,63.4,115,10.6
01/04/2022 00:00,20,1.4,0.6,3.922047739,17,27.5,110.32,195,17
02/04/2022 00:00,79.75487805,0.1,2.497239264,3.922047739,4.7,14.5,66.12,136,4.7
03/04/2022 00:00,4,3.390059363,0.1,3.922047739,23.7,18.5,79.36,160,23.7
04/04/2022 00:00,18,1.7,0.6,3.922047739,37,29,112.04,197,37
05/04/2022 00:00,26,1.9,1.2,3.922047739,30.5,31.5,142.56,237,30.5
06/04/2022 00:00,24,2,0.9,3.922047739,18.5,31.5,155.6,245,18.5
07/04/2022 00:00,19,1.8,1.3,3.922047739,29.3,29.5,154.96,263,29.3
08/04/2022 00:00,26,2,0.7,3.922047739,16.6,27,121.04,211,16.6
09/04/2022 00:00,4,3.390059363,0.1,3.922047739,3.6,16,79.2,150,3.6
10/04/2022 00:00,5,0.1,2.497239264,3.922047739,16.1,18.5,88.04,164,16.1
11/04/2022 00:00,29,1.4,0.8,3.922047739,21.4,31,129.12,216,21.4
12/04/2022 00:00,42,2.2,0.9,3.922047739,44.2,31.5,149.24,247,44.2
13/04/2022 00:00,41,2.3,0.5,3.922047739,30.9,27.5,141.44,237,30.9
14/04/2022 00:00,38,1.7,0.6,3.922047739,13.4,17,133,225,13.4
15/04/2022 00:00,79.75487805,0.3,2.497239264,3.922047739,0.9,1.5,35.16,88,0.9
25/04/2022 00:00,12,0.5,0.2,3.922047739,4.6,10,41.56,79,4.6
26/04/2022 00:00,36,2.7,1.1,3.922047739,31.1,27.5,142.48,246,31.1
27/04/2022 00:00,34,2.3,1.1,3.922047739,36.3,30.5,147.08,238,36.3
28/04/2022 00:00,43,1.8,2.6,3.922047739,58.2,30,156.72,256,58.2
29/04/2022 00:00,30,1.2,2,3.922047739,49.2,26,133.64,225,49.2
30/04/2022 00:00,8,0.2,0.5,3.922047739,16.7,16,83.68,165,16.7
01/05/2022 00:00,3,0.1,0.4,3.922047739,15.9,16.5,80.24,150,15.9
02/05/2022 00:00,79.75487805,3.390059363,0.4,3.922047739,5.1,15.5,70.16,140,5.1
03/05/2022 00:00,28,2.6,2.4,3.922047739,28.6,28,151.04,240,28.6
04/05/2022 00:00,37,2.4,2.7,3.922047739,21.3,30,168.24,283,21.3
05/05/2022 00:00,28,1.9,3.5,3.922047739,18.3,27.5,188.6,283,18.3
11/05/2022 00:00,14,1.5,1.1,3.922047739,20.5,15,97.64,158,20.5
12/05/2022 00:00,20,2.7,0.8,3.922047739,17.9,30,137.6,228,17.9
13/05/2022 00:00,20,1.6,1,3.922047739,18.1,31.5,146.08,249,18.1
14/05/2022 00:00,5,3.390059363,0.6,3.922047739,16.1,15,82.84,157,16.1
15/05/2022 00:00,1,3.390059363,0.6,3.922047739,17,15,99.36,188,17
16/05/2022 00:00,18,1.9,1.5,3.922047739,32.8,27,153.04,245,32.8
17/05/2022 00:00,38,2.9,2,3.922047739,21.8,25.5,138.96,237,20.9
18/05/2022 00:00,37,4.7,1.2,3.922047739,29.1,28,182,287,29.1
19/05/2022 00:00,32,6.4,1.7,3.922047739,24.4,28.5,139.68,247,24.4
20/05/2022 00:00,22,5.2,0.9,3.922047739,24.4,21,108.52,193,24.4
21/05/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,3.5,14.5,66.72,126,3.5
22/05/2022 00:00,2,0.3,2.497239264,3.922047739,6.4,15.5,67.12,134,6.4
23/05/2022 00:00,25,2,1.2,3.922047739,44.3,26.2,130.44,222,44.3
24/05/2022 00:00,26,2.7,3.3,3.922047739,53.7,25.5,139.12,234,53.7
25/05/2022 00:00,35,3.3,1.3,3.922047739,35.4,26.5,143.6,236,35.4
26/05/2022 00:00,25,3.1,2.7,3.922047739,27.3,27.5,154.32,263,27.3
27/05/2022 00:00,18,1.7,1.3,3.922047739,29.5,23,113.52,199,29.5
28/05/2022 00:00,3,0.1,0.1,3.922047739,16.2,14,77.24,147,16.2
29/05/2022 00:00,1,3.390059363,2.497239264,3.922047739,4.5,15,66.4,134,4.5
30/05/2022 00:00,21,1.8,1.7,3.922047739,16.9,28,116.8,204,16.9
31/05/2022 00:00,21,2.5,1.8,3.922047739,13.1,26.5,121.88,209,13.1
01/06/2022 00:00,30,2.2,1.4,3.922047739,16.7,26,128.28,236,16.7
02/06/2022 00:00,3,0.2,2.497239264,3.922047739,4.7,14,78.4,153,4.7
03/06/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,3.2,16,69.84,139,3.2
04/06/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,2.4,14,71.96,141,2.4
05/06/2022 00:00,4,3.390059363,0.1,3.922047739,4.5,13.5,75.52,148,4.5
06/06/2022 00:00,33,2.4,1.9,3.922047739,18.7,26,131,222,18.7
07/06/2022 00:00,28,2.3,1.4,3.922047739,16.3,22.5,111.2,202,16.3
08/06/2022 00:00,33,2.6,1.5,3.922047739,19.5,22.5,130.52,224,19.5
09/06/2022 00:00,29,1.8,2.1,3.922047739,13.5,21.5,156.88,256,13.5
10/06/2022 00:00,23,1.9,1.5,3.922047739,22.7,21,116.2,218,22.7
11/06/2022 00:00,4,0.2,2.497239264,3.922047739,3.1,14,70.92,141,3.1
12/06/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,14.9,15.5,82.96,164,14.9
13/06/2022 00:00,15,2.2,1.6,3.922047739,15,27.5,134.52,223,15
14/06/2022 00:00,28,2.8,2,3.922047739,32.6,22.5,150.2,269,32.6
15/06/2022 00:00,30,2.6,2.3,3.922047739,15.3,26,137.52,231,15.3
16/06/2022 00:00,29,3.6,2.3,3.922047739,13.6,25,151.36,253,13.6
17/06/2022 00:00,17,1.6,1.2,3.922047739,13.2,25,110.24,215,13.2
18/06/2022 00:00,4,0.1,2.497239264,3.922047739,3.2,15.5,75.96,149,3.2
19/06/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,3.2,15.5,75.08,146,3.2
20/06/2022 00:00,22,2.3,2.2,3.922047739,17,21.5,132.72,230,17
21/06/2022 00:00,22,2.7,1.7,3.922047739,14.1,10,110.64,193,14.1
22/06/2022 00:00,24,3.2,1.7,3.922047739,12.4,16,106.88,191,12.4
23/06/2022 00:00,25,2.1,2,3.922047739,14,25.5,114.64,202,14
24/06/2022 00:00,16,1.3,1.2,3.922047739,10.2,22.5,87.48,166,10.2
25/06/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,3.2,17,63.76,133,3.2
26/06/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,8.7,18,68.64,131,8.7
27/06/2022 00:00,29,2.1,2.1,3.922047739,21.7,26.5,115,201,21.7
28/06/2022 00:00,36,2.5,2.5,3.922047739,19,26,144.04,248,19
29/06/2022 00:00,45,2.6,1.8,3.922047739,29.4,25.5,173.04,279,29.4
30/06/2022 00:00,25,2.2,1.7,3.922047739,12.2,24,143.48,248,12.2
01/07/2022 00:00,22,1.6,0.7,3.922047739,17,23.5,118.36,213,17
02/07/2022 00:00,1,3.390059363,2.497239264,3.922047739,3.3,15.5,77.04,147,3.3
03/07/2022 00:00,3,3.390059363,2.497239264,3.922047739,3.9,17.5,84.36,161,3.9
04/07/2022 00:00,27,2.2,1.8,3.922047739,27.1,24.5,131.92,219,27.1
05/07/2022 00:00,23,2.9,3.1,3.922047739,19.6,22.5,138.84,235,19.6
06/07/2022 00:00,26,3.4,2.2,3.922047739,36.4,23.5,142.8,239,36.4
07/07/2022 00:00,21,2.9,2.9,3.922047739,23.7,24,131.8,235,23.7
08/07/2022 00:00,22,2.1,1.1,3.922047739,19.6,22,144.6,238,19.6
09/07/2022 00:00,1,0.3,2.497239264,3.922047739,17.9,17.5,93.16,166,17.9
10/07/2022 00:00,5,3.390059363,2.497239264,3.922047739,16.7,22,102.32,200,16.7
11/07/2022 00:00,25,2.3,3.4,3.922047739,17.1,25,134.6,221,17.1
12/07/2022 00:00,31,3.2,2.7,3.922047739,27.2,26,144.24,237,27.2
13/07/2022 00:00,33,2.7,3.4,3.922047739,18.7,26.5,168.88,286,18.7
14/07/2022 00:00,30,3.3,3.5,3.922047739,29.8,26,151.56,239,29.8
15/07/2022 00:00,22,1.6,2.1,3.922047739,18.2,26.5,139.8,231,18.2
16/07/2022 00:00,9,3.390059363,2.497239264,3.922047739,5,22.5,97.08,175,5
17/07/2022 00:00,1,0.3,2.497239264,3.922047739,17.7,23.5,83.12,150,17.7
18/07/2022 00:00,27,1.9,3.2,3.922047739,21.1,29.5,129.6,221,21.1
19/07/2022 00:00,28,2.6,2.8,3.922047739,29.5,28.5,133.52,220,29.5
20/07/2022 00:00,38,3.2,3.9,3.922047739,17.7,29,132.48,234,17.7
21/07/2022 00:00,30,2.9,3.5,3.922047739,24,28.5,132.72,217,24
22/07/2022 00:00,28,1.9,1.6,3.922047739,19.8,28,117.4,201,19.8
23/07/2022 00:00,4,0.1,2.497239264,3.922047739,13.4,23.5,80,147,13.4
24/07/2022 00:00,4,3.390059363,2.497239264,3.922047739,16.1,24,83.28,155,16.1
25/07/2022 00:00,28,2.3,2.3,3.922047739,29.4,29,145.04,237,29.4
26/07/2022 00:00,33,3.2,5,3.922047739,19.4,26.5,139.12,229,19.4
27/07/2022 00:00,32,2.7,3.6,3.922047739,17,28,147.12,248,17
28/07/2022 00:00,35,3.3,3.1,3.922047739,25.6,26.5,163.56,256,25.6
29/07/2022 00:00,19,2.7,1.2,3.922047739,28.4,26,116.6,202,28.4
30/07/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,5.3,23,84.08,160,5.3
31/07/2022 00:00,79.75487805,0.6,2.497239264,3.922047739,3.5,23,81.48,154,3.5
01/08/2022 00:00,30,2.2,1.5,3.922047739,15.6,26.5,145.48,230,15.6
02/08/2022 00:00,30,3.8,3.1,3.922047739,15.1,27,122.6,217,15.1
03/08/2022 00:00,35,2.7,2.6,3.922047739,15.2,26,119.88,216,15.2
04/08/2022 00:00,32,5.4,2.4,3.922047739,25.7,24.5,144.36,229,25.7
05/08/2022 00:00,20,1.3,2.3,3.922047739,23.5,23,117.56,203,23.5
06/08/2022 00:00,4,0.1,2.497239264,3.922047739,3.3,22,76.72,148,3.3
07/08/2022 00:00,6,0.1,2.497239264,3.922047739,4.8,23.5,83.16,167,4.8
08/08/2022 00:00,25,2.2,3.9,3.922047739,16.3,25.5,139.4,220,16.3
09/08/2022 00:00,45,2.1,5,3.922047739,34.1,25.5,164.24,256,34.1
10/08/2022 00:00,52,3.5,4.6,3.922047739,35.8,26.5,196.44,296,35.8
11/08/2022 00:00,47,2.4,5,3.922047739,40,26.5,177.32,274,40
12/08/2022 00:00,18,1,2.8,3.922047739,14.8,27,118.96,207,14.8
13/08/2022 00:00,5,5,0.1,3.922047739,3.4,25,74,145,3.4
14/08/2022 00:00,3,3.390059363,2.497239264,3.922047739,21.1,25,88.44,160,21.1
15/08/2022 00:00,28,2.1,3.2,3.922047739,19.4,30,144.6,232,19.4
16/08/2022 00:00,21,2.7,2.6,3.922047739,32.3,29,149.92,250,32.3
17/08/2022 00:00,26,2.8,4,3.922047739,28.2,27.5,133.36,222,28.2
18/08/2022 00:00,20,2.9,4.1,3.922047739,21.9,29.5,129.68,229,21.9
19/08/2022 00:00,17,1.6,2.2,3.922047739,17.8,26,102.16,192,17.8
20/08/2022 00:00,79.75487805,0.1,0.1,3.922047739,17.9,22,73.92,132,17.9
21/08/2022 00:00,79.75487805,0.1,2.497239264,3.922047739,13.9,22.5,76.36,141,13.9
22/08/2022 00:00,10,2.1,3.3,3.922047739,57.2,25.5,119.68,209,57.2
23/08/2022 00:00,13,3.3,3,3.922047739,51.4,27,123.72,207,51.4
24/08/2022 00:00,27,3.3,3.6,3.922047739,33.7,28.5,111.08,202,33.7
25/08/2022 00:00,14,2.8,3.5,3.922047739,26.5,27,119.12,204,26.5
26/08/2022 00:00,24,1.9,1.6,3.922047739,35.9,23,96.68,167,35.9
15/09/2022 00:00,31,1.4,1.2,3.922047739,7.5,10.5,76.36,120,7.5
16/09/2022 00:00,48,2.4,3.1,3.922047739,10.7,21.5,144.04,234,10.7
17/09/2022 00:00,32,0.1,2.497239264,3.922047739,16.1,17,109.12,198,16.1
18/09/2022 00:00,24,3.390059363,2.497239264,3.922047739,4.5,17,90.44,164,4.5
19/09/2022 00:00,24,0.1,2.497239264,3.922047739,13.2,16.5,82.24,150,13.2
20/09/2022 00:00,52,3.1,3.1,3.922047739,26.3,21.5,174.8,269,26.3
21/09/2022 00:00,55,3.1,3.2,3.922047739,29,22.5,167,256,29
22/09/2022 00:00,54,2.6,4,3.922047739,22.4,22.5,168.12,276,22.4
23/09/2022 00:00,41,1.2,1.3,3.922047739,22.6,19.5,142,238,22.6
24/09/2022 00:00,13,0.1,0.1,3.922047739,4.9,16,91.08,172,4.9
25/09/2022 00:00,9,0.1,2.497239264,3.922047739,3.6,16.5,93.04,171,3.6
26/09/2022 00:00,43,1.7,4.3,3.922047739,26.5,21,177.2,274,26.5
27/09/2022 00:00,47,3.3,2.7,3.922047739,30.7,20,142.4,233,30.7
28/09/2022 00:00,40,2.8,4.9,3.922047739,30.2,19.5,146.8,240,30.2
29/09/2022 00:00,51,3.1,4.8,3.922047739,16.3,21.5,144.04,251,16.3
30/09/2022 00:00,28,2.1,3.3,3.922047739,23.7,19.5,108.36,191,23.7
01/10/2022 00:00,1,0.1,0.1,3.922047739,13.7,14,76.84,152,13.7
02/10/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,10,15.5,87.68,164,10
03/10/2022 00:00,29,2,2.5,3.922047739,28,22.5,129.28,216,28
04/10/2022 00:00,25,3,3.6,3.922047739,19.9,29,131.32,228,19.9
05/10/2022 00:00,24,2.8,3.7,3.922047739,26.5,30,146.4,232,26.5
06/10/2022 00:00,32,2.5,3.2,3.922047739,22.7,21.5,129.72,234,22.7
07/10/2022 00:00,23,2.1,2.5,3.922047739,29,19,113.96,196,29
08/10/2022 00:00,3,3.390059363,2.497239264,3.922047739,4.9,14,68.64,133,4.9
09/10/2022 00:00,2,0.2,0.1,3.922047739,7.3,15.5,74.64,141,7.3
10/10/2022 00:00,27,2.3,4.9,3.922047739,46.1,23.5,126.72,212,46.1
11/10/2022 00:00,15,2.1,2.9,3.922047739,35.5,14.5,89.2,147,35.5
01/11/2022 00:00,22,1.2,2,3.922047739,20,8,86.36,133,20
02/11/2022 00:00,56,3.6,3.6,3.922047739,33.8,21,192.6,289,33.8
03/11/2022 00:00,42,2.8,4,3.922047739,39.1,20.5,158.6,265,39.1
04/11/2022 00:00,33,2.4,2.3,3.922047739,32.7,19.5,137.68,225,32.7
05/11/2022 00:00,7,0.1,0.1,3.922047739,3.4,14.5,76.4,150,3.4
06/11/2022 00:00,79.75487805,3.390059363,0.1,3.922047739,8.2,16.5,75.84,148,8.2
07/11/2022 00:00,26,2,3.2,3.922047739,27.1,20.5,150.16,236,27.1
08/11/2022 00:00,36,2.5,3.3,3.922047739,40.2,20,150.52,243,40.2
09/11/2022 00:00,39,2.6,3.9,3.922047739,33.2,21,144.72,249,33.2
10/11/2022 00:00,33,2.7,3.3,3.922047739,25.7,21.5,139.32,231,25.7
11/11/2022 00:00,34,2.4,3,3.922047739,27.5,19,123.8,208,27.5
12/11/2022 00:00,11,3.390059363,0.1,3.922047739,12.2,14,82.44,155,12.2
13/11/2022 00:00,11,3.390059363,2.497239264,3.922047739,18.4,16.5,92.44,180,18.4
14/11/2022 00:00,44,2.3,3.4,3.922047739,25.7,23.5,125.8,213,25.7
15/11/2022 00:00,83,3.3,4.8,3.922047739,26.1,19.5,157.6,249,26.1
16/11/2022 00:00,58,3,4.2,3.922047739,37.5,22.5,154.28,266,37.5
17/11/2022 00:00,35,3.3,2.3,3.922047739,30.3,20.5,144,245,30.3
18/11/2022 00:00,28,1.9,1.9,3.922047739,28.9,17.5,117.48,200,28.9
19/11/2022 00:00,5,0.1,0.1,3.922047739,3.6,14,86.96,169,3.6
20/11/2022 00:00,1,0.1,2.497239264,3.922047739,16.5,16.5,87.72,171,16.5
21/11/2022 00:00,24,2,4.2,3.922047739,26.9,18.5,152.04,232,26.9
22/11/2022 00:00,41,3.4,3.8,3.922047739,29.6,18.5,200.8,310,29.6
23/11/2022 00:00,28,3,3.6,3.922047739,25.9,19.5,147.84,246,25.9
24/11/2022 00:00,30,3.6,2.5,3.922047739,34.1,22,151.48,254,34.1
25/11/2022 00:00,16,2.1,2.1,3.922047739,22.8,18.5,115.24,203,22.8
26/11/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,16.8,15.5,77.48,149,16.8
27/11/2022 00:00,79.75487805,3.390059363,0.1,3.922047739,14.7,15,94.08,177,14.7
28/11/2022 00:00,21,2.5,2.8,3.922047739,28.6,21.5,122.56,202,28.6
29/11/2022 00:00,40,2.9,1.3,3.922047739,46.3,20.5,167.2,270,46.3
30/11/2022 00:00,35,3,3.2,3.922047739,34.5,22,192.96,303,34.5
01/12/2022 00:00,32,2.3,4.3,3.922047739,25.5,22,147.36,241,25.5
02/12/2022 00:00,29,2.6,2.1,3.922047739,16,19.5,128.08,218,16
03/12/2022 00:00,1,3.390059363,0.1,3.922047739,23.4,18,75.92,152,23.4
04/12/2022 00:00,1,3.390059363,0.2,3.922047739,20.6,19.5,80.84,160,20.6
05/12/2022 00:00,17,1.7,2.2,3.922047739,49.1,21.5,122.08,203,49.1
06/12/2022 00:00,31,2.2,3.7,3.922047739,22.2,24,134.32,238,22.2
07/12/2022 00:00,59,2.5,4.8,3.922047739,27.1,24,151.6,256,27.1
08/12/2022 00:00,38,3.1,2.5,3.922047739,31.2,20.5,140.04,235,31.2
09/12/2022 00:00,24,2,1.3,3.922047739,17.9,20,110.64,204,17.9
10/12/2022 00:00,3,3.390059363,2.497239264,3.922047739,28.2,16,79.52,157,28.2
11/12/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,5.1,15.5,67.2,135,5.1
12/12/2022 00:00,39,2.1,0.2,3.922047739,29.7,22,136.96,217,29.7
13/12/2022 00:00,192,2.7,2.497239264,3.922047739,29.7,22,151.52,243,29.7
14/12/2022 00:00,61,2.3,2.497239264,3.922047739,38,20,148,240,38
15/12/2022 00:00,51,2.2,2.497239264,3.922047739,26.8,21.5,155.76,248,26.8
16/12/2022 00:00,62,1.3,2.497239264,3.922047739,27.9,13.5,139.96,242,27.9
17/12/2022 00:00,40,0.1,2.497239264,3.922047739,16.1,15,88.24,165,16.1
18/12/2022 00:00,32,0.1,2.497239264,3.922047739,25.8,19.5,110.28,197,25.8
19/12/2022 00:00,121,1.8,2.497239264,3.922047739,21.7,20.5,123.04,205,21.7
20/12/2022 00:00,46,2.1,2.497239264,3.922047739,39.9,19,154.4,244,39.9
21/12/2022 00:00,45,1.5,2.497239264,3.922047739,15.9,20.5,118.24,216,15.9
22/12/2022 00:00,34,1.6,2.497239264,3.922047739,28.7,18.5,117.04,202,28.7
23/12/2022 00:00,10,0.4,2.497239264,3.922047739,5.2,17,78.92,151,5.2
24/12/2022 00:00,79.75487805,1,2.497239264,3.922047739,3.6,14.5,72.32,145,3.6
25/12/2022 00:00,1,3.390059363,2.497239264,3.922047739,5.1,16.5,85.68,178,5.1
26/12/2022 00:00,79.75487805,0.1,2.497239264,3.922047739,3.6,15,67.96,136,3.6
27/12/2022 00:00,1,3.390059363,2.497239264,3.922047739,15.7,16.5,78.68,166,15.7
28/12/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,3.5,15,69.64,139,3.5
29/12/2022 00:00,4,3.390059363,2.497239264,3.922047739,3.7,15,82.92,167,3.7
30/12/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,4.3,13,65,132,4.3
